split_label,unit,consensus,lo,hi,q25,q75,n_methods
Field,Biohub_OPS0071,0.6475736818021441,0.4727762778958166,0.6693220723071841,0.6320709808510171,0.6573106751344737,10
Field,Biohub_OPS0072,0.8271134242002169,0.767340101218125,0.839039075323607,0.8171225198725514,0.8329614758707111,10
Field,Biohub_OPS0073,0.5043222849158777,0.3908567320274901,0.5158858466038092,0.46501274186429087,0.5107018661785198,10
Field,Biohub_OPS0074,0.8257907981041046,0.7552903444875522,0.8390634958103824,0.8223137274983084,0.8341964911146865,10
Field,Biohub_OPS0075,0.7200052764853815,0.5913768952251633,0.753192203012302,0.7135782908071532,0.7416390741214559,10
Field,Biohub_OPS0076,0.8336745903448706,0.7633913155891351,0.8562514256533312,0.8185911574644837,0.846278576886093,10
Field,Biohub_OPS0077,0.4927677857333796,0.340122585445158,0.5021786565362751,0.46305941150168495,0.5005649428438431,10
Gene,Biohub_OPS0001,0.8441069445559262,0.7809565708196056,0.8638988560268064,0.8342074530099195,0.8504106569664284,10
Gene,Biohub_OPS0002,0.6767279603106567,0.5976990731514541,0.7066954120538922,0.666078794399846,0.6861422702792537,10
Gene,Biohub_OPS0003,0.9052362504537113,0.8629296991115534,0.9117187755663508,0.9040169059332507,0.9095712744412252,10
Gene,Biohub_OPS0004,0.9203547778380468,0.8834643570663054,0.9264758987832864,0.9187044242413998,0.9234338016007452,10
Gene,Biohub_OPS0005,0.8229920109601938,0.7491387413154018,0.8436244547807308,0.8122882484175717,0.8309840156280506,10
Gene,Biohub_OPS0006,0.7727174972441275,0.6952915483823693,0.7809528480575412,0.7631539044591114,0.7762860887659964,10
Gene,Biohub_OPS0007,0.7505929540418953,0.6782202118952294,0.760914350334223,0.7422276403899186,0.7534523220519629,10
Gene,Biohub_OPS0008,0.8087471304398863,0.7556192451484357,0.8242762525085804,0.8028955261077673,0.8152183754440807,10
Gene,Biohub_OPS0009,0.7763603611335034,0.7130004181961576,0.7922430019676732,0.7734717934173063,0.7817805480100868,10
Gene,Biohub_OPS0011,0.7056110670838867,0.5273292014664435,0.7491435327319872,0.6984271503726499,0.7209829597734245,10
Gene,Biohub_OPS0012,0.8008000885076441,0.5590256374835451,0.8195860238069791,0.7842038126494018,0.8121745985713346,10
Gene,Biohub_OPS0013,0.7494306132997741,0.5646133406218876,0.773293600997533,0.7371431258420913,0.7663299922948688,10
Gene,Biohub_OPS0014,0.9002024748510794,0.4557225487149569,0.9135506941613402,0.8021447010487807,0.9057638370769282,10
Gene,Biohub_OPS0015,0.7341346151643248,0.554074764405965,0.754703403849264,0.7221295543210218,0.7413607648265239,10
Gene,Biohub_OPS0016,0.685815123876798,0.4327146322978348,0.7201201182695357,0.6716718017302761,0.6988605177961834,10
Gene,Biohub_OPS0017,0.691674226111261,0.1134518102466414,0.7287888224069143,0.5753787521316907,0.7042362352092305,10
Gene,Biohub_OPS0018,0.8885907420256343,0.7486746963027451,0.9014668592066238,0.8822514360098217,0.8966229787450386,10
Gene,Biohub_OPS0019,0.9278687078815967,0.7995204983653172,0.9360548240028236,0.9247615111837565,0.9333379918540547,10
Gene,Biohub_OPS0020,0.8032099614370681,0.5765898154774236,0.8234871213484513,0.7864767114278608,0.8136670483049084,10
Gene,Biohub_OPS0021,0.7886431322900903,0.5882525594621101,0.8063413895770696,0.749026150158893,0.8005016423058,10
Gene,Biohub_OPS0022,0.7354131287875614,0.6392054963906942,0.7919616368517745,0.7016065258203688,0.783089928933285,10
Gene,Biohub_OPS0023,0.6817155226764688,0.5266649895549169,0.7241974866228605,0.6024598868400564,0.6970216611755712,10
Gene,Biohub_OPS0025,0.8447366277132555,0.6590319971983786,0.8641550510251879,0.8286937777106876,0.8565901049137101,10
Gene,Biohub_OPS0026,0.9194628720719769,0.8235557132151059,0.9307952482620372,0.918590113063338,0.9248383655386438,10
Gene,Biohub_OPS0027,0.8520256840524718,0.6204468852414083,0.87969621497278,0.8343550453269268,0.8670494654564045,10
Gene,Biohub_OPS0028,0.8768801417282832,0.8147039369409906,0.890952827142557,0.8666136419479732,0.8866321659866035,10
Gene,Biohub_OPS0029,0.6448466773163566,0.5014546389699545,0.6816520597328921,0.6202942436534203,0.6566116195357681,10
Gene,Biohub_OPS0030,0.7027208978071744,0.5144404100144384,0.7149925370072449,0.6823297198036216,0.7104171905660315,10
Gene,Biohub_OPS0031,0.723126891226137,0.4480502208214569,0.7386923119637393,0.7068364217579725,0.7341146845323603,10
Gene,Biohub_OPS0032,0.7597666891248676,0.5309613454477833,0.7755144244469827,0.7439355870942134,0.7635250259053461,10
Gene,Biohub_OPS0033,0.9197728483389807,0.8189500082633273,0.9308536680500964,0.9173219853010485,0.9277772732288582,10
Gene,Biohub_OPS0034,0.9122661540660504,0.7951750478889782,0.924073695990787,0.9056943871889293,0.9189275690680735,10
Gene,Biohub_OPS0035,0.92468628040054,0.8203277591682955,0.9362904247967886,0.920258283685426,0.9315815406951309,10
Gene,Biohub_OPS0036,0.757315640269932,0.606130581888339,0.7839954963864493,0.7132917556224365,0.7814766298442665,10
Gene,Biohub_OPS0037,0.9259584940463113,0.8585902746563202,0.9321524065110716,0.9208062208208401,0.9312038154942165,10
Gene,Biohub_OPS0039,0.9192514345098434,0.7994054550740749,0.9278582594725112,0.9159649809972423,0.92436015130776,10
Gene,Biohub_OPS0040,0.9177631338588876,0.7596645246387602,0.9305621801096088,0.9061343977659391,0.9226611067579493,10
Gene,Biohub_OPS0041,0.547872906668697,0.4294029138403796,0.582785680491221,0.5203643023619947,0.5634193157758864,10
Gene,Biohub_OPS0042,0.8073513730788322,0.0992534051987502,0.8312844254141775,0.701753349170597,0.8143936671160285,10
Gene,Biohub_OPS0043,0.7190667176595358,0.6069190098088932,0.7317594775998371,0.6864843972699823,0.7221978189026945,10
Gene,Biohub_OPS0044,0.9135104103132292,0.6997452200734511,0.9241741264902,0.8731731938181112,0.9167152238285246,10
Gene,Biohub_OPS0045,0.6939075771470237,0.527679418336791,0.7243022663036095,0.6079960163327884,0.7052254894390603,10
Gene,Biohub_OPS0046,0.8073806579749909,0.7185007280927252,0.8141129481412047,0.7683553454705697,0.8112574309793871,10
Gene,Biohub_OPS0047,0.90153000302667,0.6157977380511498,0.922340108871754,0.8264239626528241,0.9074786361606759,10
Gene,Biohub_OPS0048,0.7855962365835023,0.6964108150073346,0.8166550054396718,0.7453960344526013,0.79830339332007,10
Gene,Biohub_OPS0050,0.5857752113908132,0.3780260098900059,0.6069347593726122,0.5347271653412431,0.6012230040922025,10
Gene,Biohub_OPS0051,0.7622958217031273,0.6660864924352503,0.7836531835878113,0.7324481424455644,0.7724784296492392,10
Gene,Biohub_OPS0052,0.6379411806811282,0.4482246687572074,0.6565754015024919,0.631004734367707,0.6452618909142027,10
Gene,Biohub_OPS0053,0.6059166663982283,0.3784353893114718,0.7411871133053372,0.5365225737073,0.6566148541129928,10
Gene,Biohub_OPS0054,0.6982276569581615,0.4091070962874783,0.7108025283467869,0.6622107764714554,0.7008920179316263,10
Gene,Biohub_OPS0055,0.9391398251456033,0.8841050665596427,0.9464256529118078,0.9328360555664504,0.9405817170485445,10
Gene,Biohub_OPS0056,0.9366588936184397,0.8725003309536313,0.9480529667245344,0.9237131509233054,0.9429310416216242,10
Gene,Biohub_OPS0057,0.7432062347824397,0.481572025728482,0.7820369123716109,0.7351427019577503,0.7686588742727904,10
Gene,Biohub_OPS0058,0.8295306852967976,0.5427596282417633,0.8435461416763467,0.7829202395787449,0.8354922746981117,10
Gene,Biohub_OPS0059,0.6398248178768317,0.4429457604978159,0.6600344517126796,0.5898281668703488,0.6522836617444615,10
Gene,Biohub_OPS0060,0.8693772999842146,0.7120105910473492,0.9000162687091148,0.8580508537296037,0.8845017686293946,10
Gene,Biohub_OPS0061,0.7115264548203952,0.4845495143116105,0.7629653230871117,0.6604055223049194,0.74483250939159,10
Gene,Biohub_OPS0062,0.7857504528505008,0.3912704917383496,0.8059841578009892,0.7339767182005102,0.7939067176187998,10
Gene,Biohub_OPS0063,0.7964423622066967,0.6229672822390365,0.8211236780906944,0.7776087024316727,0.8099109981068923,10
Gene,Biohub_OPS0064,0.7410261371514316,0.5991095165184017,0.7580371950429645,0.72682678120774,0.749408687982408,10
Gene,Biohub_OPS0065,0.7355831763153632,0.6364013811933272,0.7569544993736314,0.7271202389692663,0.7396970291845415,10
Gene,Biohub_OPS0066,0.9218162583965634,0.8070314759369882,0.9369196830232556,0.9167554340287054,0.9308554282589817,10
Gene,Biohub_OPS0067,0.3554392596080055,-0.0190922041356575,0.6284742790144051,0.25340672553760896,0.4544691286745362,10
Gene,Biohub_OPS0068,0.6953034196280741,0.555290472398828,0.7078468753185506,0.6805241837615883,0.701414686035668,10
Gene,Biohub_OPS0069,0.6453026103084205,0.4640857940767003,0.6682377099349053,0.6269991542620638,0.6610514266630567,10
Gene,Biohub_OPS0070,0.5594380329183701,0.4473384181271351,0.5766489899082132,0.5228277137418716,0.5602461240831259,10
Gene,Biohub_OPS0071,0.7461467362995042,0.5222547415496445,0.7612612824568378,0.7310355239508056,0.7514001124349851,10
Gene,Biohub_OPS0072,0.8683330110035559,0.7483861714892345,0.8782362702876372,0.8609229553727191,0.8721869649652702,10
Gene,Biohub_OPS0073,0.5396784239060711,0.3803649039784504,0.5696247392804631,0.5077612503904521,0.5529579436666181,10
Gene,Biohub_OPS0074,0.8579126011197349,0.7432854667260661,0.8707571945881587,0.8560566122540485,0.8645291768589571,10
Gene,Biohub_OPS0075,0.7945321774116905,0.6142957758534224,0.8239134741151849,0.7913368072762575,0.8067518460230326,10
Gene,Biohub_OPS0076,0.852275461242535,0.7333827136908196,0.8710914774661055,0.8378232871466507,0.8631972420731718,10
Gene,Biohub_OPS0077,0.539858927623971,0.3888394326417611,0.5600586313360819,0.5206208498396923,0.548377271789436,10
Whole-screen,Biohub_OPS0001,0.8590398728847504,0.7822393206258615,0.871595847606659,0.8561642955367764,0.8662744407852492,10
Whole-screen,Biohub_OPS0002,0.6403458146378398,0.5870600170455873,0.6545154514412085,0.631750244802485,0.6518908802730341,10
Whole-screen,Biohub_OPS0003,0.9074940557281177,0.8710491756598154,0.9154901430010796,0.9056382142007351,0.9100403438011805,10
Whole-screen,Biohub_OPS0004,0.9240375831723214,0.8976018577814102,0.927749293545882,0.9226491767913103,0.925142070899407,10
Whole-screen,Biohub_OPS0005,0.8351412257800499,0.7526269860565662,0.8492707217733064,0.8304857158412535,0.8399559053281942,10
Whole-screen,Biohub_OPS0006,0.7782805257166425,0.6933780054251353,0.7883905122677486,0.7738640954717994,0.7832024238693217,10
Whole-screen,Biohub_OPS0007,0.7498397338514526,0.6841506879776716,0.7593350504835447,0.7447416389981906,0.7507467768155038,10
Whole-screen,Biohub_OPS0008,0.8156573396796981,0.7501911087582509,0.828149921943744,0.8114495865690212,0.8200713582336903,10
Whole-screen,Biohub_OPS0009,0.7935274879137675,0.7374299257993698,0.8046031132340431,0.7864549460510413,0.7974873776237169,10
Whole-screen,Biohub_OPS0011,0.7118165741364161,0.593358252197504,0.7438215153912703,0.7009480738391479,0.7169129264851412,10
Whole-screen,Biohub_OPS0012,0.7942256039629381,0.6897632411370674,0.8053580845395724,0.7778648935879271,0.8015877744182944,10
Whole-screen,Biohub_OPS0013,0.730993963778019,0.6380365267395973,0.7450316244115432,0.725499260549744,0.7361597366010149,10
Whole-screen,Biohub_OPS0014,0.8916496870418389,0.0006820343696745,0.9045224909981092,0.8205711928506693,0.8973034918308258,10
Whole-screen,Biohub_OPS0015,0.6351385926827788,0.479403432070588,0.6723019431034724,0.5903504113618208,0.6517039087290565,10
Whole-screen,Biohub_OPS0016,0.6784491299962003,0.5885096359997988,0.7166762879739205,0.6630597969827553,0.7093882160261273,10
Whole-screen,Biohub_OPS0017,0.6846310732265313,-0.0048471370755578,0.7191172981013855,0.6065736828992764,0.6930684732894102,10
Whole-screen,Biohub_OPS0018,0.8925102185457945,0.8086368031799793,0.90334681669871,0.8812907602017124,0.897113152469198,10
Whole-screen,Biohub_OPS0019,0.9189244968195756,0.6793405469506979,0.9247853259245554,0.8753368199492494,0.923600026095907,10
Whole-screen,Biohub_OPS0020,0.8045435467114052,0.6018468973537286,0.8305750886599222,0.8019881124297777,0.815854459690551,10
Whole-screen,Biohub_OPS0021,0.8006095308810472,0.5904547112683455,0.8084490410983562,0.7902552864203851,0.8032023975004753,10
Whole-screen,Biohub_OPS0022,0.39415586832910776,-0.1332116927175472,0.6136813039580981,0.33360493311192835,0.4707042635224449,10
Whole-screen,Biohub_OPS0023,0.5082915561894575,0.4172455714239428,0.5705990009009838,0.46809714642586187,0.5208833280485123,10
Whole-screen,Biohub_OPS0025,0.7998951033999522,0.7185821092377106,0.8108348747094473,0.7881399223891398,0.804256634786725,10
Whole-screen,Biohub_OPS0026,0.9015414888660114,0.819639810671409,0.9104685708880424,0.8893538440267245,0.9087036149576306,10
Whole-screen,Biohub_OPS0027,0.8283504365632932,0.7862649926294883,0.8438462987542152,0.817685829475522,0.834660287325581,10
Whole-screen,Biohub_OPS0028,0.8148920262853305,0.6085289710511764,0.8407788177331289,0.797264913097024,0.8226165939122438,10
Whole-screen,Biohub_OPS0029,0.6214668691779177,0.53093182357649,0.6593426118294398,0.607383253906543,0.6306850112353762,10
Whole-screen,Biohub_OPS0030,0.5663191677692035,0.0547894348904568,0.5838410384021699,0.529888131073676,0.5737675717488552,10
Whole-screen,Biohub_OPS0031,0.7229415097584326,0.6504898220300674,0.7395313854018847,0.7183557289342085,0.7270029826710621,10
Whole-screen,Biohub_OPS0032,0.7578725991770625,0.685141953950127,0.7707091209789118,0.7521501503263911,0.7633303698773185,10
Whole-screen,Biohub_OPS0033,0.9132349422822397,0.8882644362747669,0.9218665696680546,0.8972777190307776,0.9182179359098276,10
Whole-screen,Biohub_OPS0034,0.9110287303725878,0.7947350243727366,0.9223555165032544,0.9021091020355622,0.9175294606635969,10
Whole-screen,Biohub_OPS0036,0.6598935283254832,0.5815940704196692,0.7265774669746558,0.6458744910778478,0.666567634170254,10
Whole-screen,Biohub_OPS0040,0.7339980508356045,0.6519902854536971,0.8085324385513862,0.7099127007919984,0.766597057847927,10
Whole-screen,Biohub_OPS0041,0.45285763149149716,0.416131851884226,0.4794938396662473,0.4314203424728475,0.47529004494814825,10
Whole-screen,Biohub_OPS0042,0.7135559602174908,-0.0015561901964247,0.8104040448864301,0.652983541522796,0.7298574304829041,10
Whole-screen,Biohub_OPS0044,0.9115333991746108,0.4450996309363593,0.9214061511059602,0.8771479328473409,0.9148144234592716,10
Whole-screen,Biohub_OPS0045,0.576041667178894,0.5437529328628443,0.6527802227064967,0.5621802002812426,0.5925061384720418,10
Whole-screen,Biohub_OPS0047,0.19750415405724195,-0.1336953896873941,0.5752275460787738,0.011195302465542574,0.35054935295678047,10
Whole-screen,Biohub_OPS0048,0.6310308797728794,0.5737790022200594,0.6502682029580077,0.6091580620462386,0.6463624794705538,10
Whole-screen,Biohub_OPS0050,0.5623491830192506,-0.0032072044547627,0.5834464415286978,0.3984931500939032,0.578141959849745,10
Whole-screen,Biohub_OPS0051,0.6887106969952583,0.4045508249352376,0.7103651911020279,0.6615114376569788,0.6963542172064384,10
Whole-screen,Biohub_OPS0053,0.3304604567044104,0.1666365849475065,0.4873037207871675,0.2584574892631887,0.3804598846572844,10
Whole-screen,Biohub_OPS0054,0.690906960517168,0.579483142743508,0.7085268472631773,0.6493442233962318,0.6982610613728563,10
Whole-screen,Biohub_OPS0055,0.9290434022744497,0.9015500297149024,0.9406283522645632,0.9230456836521624,0.9367217818895974,10
Whole-screen,Biohub_OPS0056,0.9215849488973618,0.8723637933532397,0.9453263071676096,0.9123662831261754,0.9301657623921833,10
Whole-screen,Biohub_OPS0057,0.6265874977689236,0.5319225567703446,0.7060961476527154,0.6226460160687566,0.6471196547305833,10
Whole-screen,Biohub_OPS0058,0.6736511383205652,0.3660186665753523,0.81961773087581,0.6450746014403801,0.7362494490419825,10
Whole-screen,Biohub_OPS0059,0.5533793956662219,0.5136592428510388,0.5605517694105705,0.5435001451987773,0.5592127934408685,10
Whole-screen,Biohub_OPS0060,0.8744581596304973,0.8113381713628769,0.8831972728172938,0.8693177436167996,0.8773083770647645,10
Whole-screen,Biohub_OPS0061,0.5065755664327298,0.4324195964533525,0.567856864227603,0.4829986706754425,0.528637470434963,10
Whole-screen,Biohub_OPS0062,0.42611028105360066,0.3765773498162161,0.5030287232172365,0.408672993740159,0.4616102988560063,10
Whole-screen,Biohub_OPS0063,0.7001154460012913,0.3605695863564809,0.7765846451123556,0.5741955509486919,0.7389367142071327,10
Whole-screen,Biohub_OPS0064,0.5089771334120694,0.391636257370313,0.6179944599668186,0.46572463563279587,0.5605253024647633,10
Whole-screen,Biohub_OPS0065,0.5674663516498791,0.5173509824477757,0.6603713380560899,0.5404376387014054,0.6181896767763343,10
Whole-screen,Biohub_OPS0066,0.9145932340373595,0.8189411635200182,0.92957296098272,0.8715315771599611,0.9238494656359155,10
Whole-screen,Biohub_OPS0067,0.1566016610596913,-0.0030271433449039,0.2165889277045304,0.027553720782937725,0.1695959572971332,10
Whole-screen,Biohub_OPS0068,0.5623109696510558,0.4256047664675861,0.6007178460713476,0.5463227450575989,0.5788053442180777,10
Whole-screen,Biohub_OPS0069,0.517172963892032,0.4757058782658229,0.5483392432021598,0.4985642719505752,0.5371508356571818,10
Whole-screen,Biohub_OPS0070,0.5258980253711343,0.5117487552245924,0.5479367785155773,0.5209150943749895,0.5355457825353369,10
Whole-screen,Biohub_OPS0071,0.7461572575072447,0.4627864627788464,0.7531739994883537,0.7030328748126825,0.7499962743992606,10
Whole-screen,Biohub_OPS0072,0.8141360158721606,0.014939214176896,0.8345542773604393,0.7857646647219856,0.820662699950238,10
Whole-screen,Biohub_OPS0073,0.5395899851185579,0.3978312199857707,0.5628533760706583,0.5329840405223271,0.5507831837943135,10
Whole-screen,Biohub_OPS0074,0.6663892952104409,0.5488276245111289,0.806985072607252,0.6458245965962608,0.7283483957871795,10
Whole-screen,Biohub_OPS0075,0.7076871457199256,0.3957342866148489,0.7914292092124621,0.6402525970091423,0.7315607747683922,10
Whole-screen,Biohub_OPS0076,0.8513300462315481,0.803417881950736,0.8678360419968764,0.8358890120871365,0.8570476571718852,10
